,Bus1,Bus2,C0,C1,CMatrix,EmergAmps,Geometry,Length,LineCode,Name,NormAmps,NumCust,Parent,Phases,R0,R1,Rg,Rho,RMatrix,Spacing,TotalCust,Units,X0,X1,Xg,XMatrix,Yprim,Idx,IsSwitch,SeasonRating
line_75610956_3106055_3104592,3104592.1.3,3106055.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.025100000381469728,2p_code4,line_75610956_3106055_3104592,400.0,0,11,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,12,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[200.27942900468602, -71.05241900955788, 97.49825418982572, -24.424861654524598, -200.27942900468602, 71.0524190095588, -97.49825418982572, 24.424861654524598, 97.49825418982572, -24.424861654524598, 200.27942900468608, -71.05241900955787, -97.49825418982572, 24.424861654524598, -200.27942900468608, 71.05241900955879, -200.27942900468602, 71.0524190095588, -97.49825418982572, 24.424861654524598, 200.27942900468602, -71.05241900955788, 97.49825418982572, -24.424861654524598, -97.49825418982572, 24.424861654524598, -200.27942900468608, 71.05241900955879, 97.49825418982572, -24.424861654524598, 200.27942900468608, -71.05241900955787]",11,False,400.0
line_75611012_3104818_3104472,3104472.1.3,3104818.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.06020000076293945,2p_code3,line_75611012_3104818_3104472,400.0,0,0,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,0,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[163.68352051413652, -58.0694190228483, 79.6829587995252, -19.961847123050166, -163.68352051413652, 58.06941902284944, -79.6829587995252, 19.961847123050166, 79.6829587995252, -19.961847123050166, 163.68352051413652, -58.0694190228483, -79.6829587995252, 19.961847123050166, -163.68352051413652, 58.06941902284944, -163.68352051413652, 58.06941902284944, -79.6829587995252, 19.961847123050166, 163.68352051413652, -58.0694190228483, 79.6829587995252, -19.961847123050166, -79.6829587995252, 19.961847123050166, -163.68352051413652, 58.06941902284944, 79.6829587995252, -19.961847123050166, 163.68352051413652, -58.0694190228483]",12,False,400.0
line_75611026_3106028_3104650,3104650.1.3,3106028.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.024200000762939454,2p_code3,line_75611026_3106028_3104650,400.0,0,0,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,0,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[407.1796590569506, -144.4536760028747, 198.21958798740266, -49.657155956689984, -407.1796590569506, 144.45367600287514, -198.21958798740266, 49.657155956689984, 198.21958798740266, -49.657155956689984, 407.1796590569506, -144.4536760028747, -198.21958798740266, 49.657155956689984, -407.1796590569506, 144.45367600287514, -407.1796590569506, 144.45367600287514, -198.21958798740266, 49.657155956689984, 407.1796590569506, -144.4536760028747, 198.21958798740266, -49.657155956689984, -198.21958798740266, 49.657155956689984, -407.1796590569506, 144.45367600287514, 198.21958798740266, -49.657155956689984, 407.1796590569506, -144.4536760028747]",13,False,400.0
line_75611081_3106098_3104697,3104697.1.3,3106098.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.036900001525878905,2p_code4,line_75611081_3106098_3104697,400.0,0,0,2,1e-05,1.29,0.01805,100.0,"[0.8600033333333333, -0.42999666666666664, -0.42999666666666664, 0.8600033333333333]",,0,3,1e-05,0.258,0.155081,"[0.1720033333333333, -0.08599666666666667, -0.08599666666666667, 0.1720033333333333]","[39.43345975792198, -9.012669905874523, 19.569653830454975, -4.245356483283139, -39.43345975792198, 9.012669905875219, -19.569653830454975, 4.245356483283139, 19.569653830454975, -4.245356483283139, 39.43345975792197, -9.012669905874523, -19.569653830454975, 4.245356483283139, -39.43345975792197, 9.012669905875219, -39.43345975792198, 9.012669905875219, -19.569653830454975, 4.245356483283139, 39.43345975792198, -9.012669905874523, 19.569653830454975, -4.245356483283139, -19.569653830454975, 4.245356483283139, -39.43345975792197, 9.012669905875219, 19.569653830454975, -4.245356483283139, 39.43345975792197, -9.012669905874523]",14,False,400.0
line_75611082_3106099_3104697,3104697.1.3,3106099.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.0165,2p_code4,line_75611082_3106099_3104697,400.0,0,0,2,1e-05,1.29,0.01805,100.0,"[0.8600033333333333, -0.42999666666666664, -0.42999666666666664, 0.8600033333333333]",,0,3,1e-05,0.258,0.155081,"[0.1720033333333333, -0.08599666666666667, -0.08599666666666667, 0.1720033333333333]","[88.18755910533362, -20.155608077517158, 43.76486401240668, -9.494161255215008, -88.18755910533362, 20.15560807751747, -43.76486401240668, 9.494161255215008, 43.76486401240668, -9.494161255215008, 88.18755910533363, -20.15560807751716, -43.76486401240668, 9.494161255215008, -88.18755910533363, 20.155608077517474, -88.18755910533362, 20.15560807751747, -43.76486401240668, 9.494161255215008, 88.18755910533362, -20.155608077517158, 43.76486401240668, -9.494161255215008, -43.76486401240668, 9.494161255215008, -88.18755910533363, 20.155608077517474, 43.76486401240668, -9.494161255215008, 88.18755910533363, -20.15560807751716]",15,False,400.0
line_75611098_3106106_3104708,3104708.1.3,3106106.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.05259999847412109,2p_code3,line_75611098_3106106_3104708,400.0,0,0,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,0,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[187.3336187391645, -66.45968005491177, 91.19608972773537, -22.846069332654697, -187.3336187391645, 66.45968005491277, -91.19608972773537, 22.846069332654697, 91.19608972773537, -22.846069332654697, 187.33361873916448, -66.45968005491179, -91.19608972773537, 22.846069332654697, -187.33361873916448, 66.45968005491278, -187.3336187391645, 66.45968005491277, -91.19608972773537, 22.846069332654697, 187.3336187391645, -66.45968005491177, 91.19608972773537, -22.846069332654697, -91.19608972773537, 22.846069332654697, -187.33361873916448, 66.45968005491278, 91.19608972773537, -22.846069332654697, 187.33361873916448, -66.45968005491179]",16,False,400.0
line_75611255_3104697_3104818,3104818.1.3,3104697.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.05890000152587891,2p_code3,line_75611255_3104697_3104818,400.0,0,0,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,0,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[167.29622758162728, -59.351086229479655, 81.44166479209798, -20.402430915206494, -167.29622758162728, 59.351086229480764, -81.44166479209798, 20.402430915206494, 81.44166479209798, -20.402430915206494, 167.29622758162728, -59.35108622947965, -81.44166479209798, 20.402430915206494, -167.29622758162728, 59.35108622948076, -167.29622758162728, 59.351086229480764, -81.44166479209798, 20.402430915206494, 167.29622758162728, -59.351086229479655, 81.44166479209798, -20.402430915206494, -81.44166479209798, 20.402430915206494, -167.29622758162728, 59.35108622948076, 81.44166479209798, -20.402430915206494, 167.29622758162728, -59.35108622947965]",17,False,400.0
line_75611279_3106106_3104834,3104834.1.3,3106106.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.05679999923706055,2p_code3,line_75611279_3106106_3104834,400.0,0,0,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,0,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[173.48148225682218, -61.5454069794779, 84.45271558022883, -21.15674697497567, -173.48148225682218, 61.545406979478976, -84.45271558022883, 21.15674697497567, 84.45271558022883, -21.15674697497567, 173.48148225682215, -61.5454069794779, -84.45271558022883, 21.15674697497567, -173.48148225682215, 61.545406979478976, -173.48148225682218, 61.545406979478976, -84.45271558022883, 21.15674697497567, 173.48148225682218, -61.5454069794779, 84.45271558022883, -21.15674697497567, -84.45271558022883, 21.15674697497567, -173.48148225682215, 61.545406979478976, 84.45271558022883, -21.15674697497567, 173.48148225682215, -61.5454069794779]",18,False,400.0
line_75611299_3106029_3104849,3104849.1.3,3106029.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.05829999923706055,2p_code3,line_75611299_3106029_3104849,400.0,0,19,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,31,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[169.8922079281316, -60.272052922050406, 82.7054169055981, -20.71902089719485, -169.8922079281316, 60.2720529220515, -82.7054169055981, 20.71902089719485, 82.7054169055981, -20.71902089719485, 169.8922079281316, -60.27205292205041, -82.7054169055981, 20.71902089719485, -169.8922079281316, 60.27205292205151, -169.8922079281316, 60.2720529220515, -82.7054169055981, 20.71902089719485, 169.8922079281316, -60.272052922050406, 82.7054169055981, -20.71902089719485, -82.7054169055981, 20.71902089719485, -169.8922079281316, 60.27205292205151, 82.7054169055981, -20.71902089719485, 169.8922079281316, -60.27205292205041]",19,False,400.0
line_75611341_3106029_3104592,3104592.1.3,3106029.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.049200000762939455,2p_code3,line_75611341_3106029_3104592,400.0,0,20,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,21,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[169.01797922439312, -59.96190592154761, 82.27983264664186, -20.612405278959148, -169.01797922439312, 59.96190592154871, -82.27983264664186, 20.612405278959148, 82.27983264664186, -20.612405278959148, 169.01797922439306, -59.96190592154762, -82.27983264664186, 20.612405278959148, -169.01797922439306, 59.96190592154872, -169.01797922439312, 59.96190592154871, -82.27983264664186, 20.612405278959148, 169.01797922439312, -59.96190592154761, 82.27983264664186, -20.612405278959148, -82.27983264664186, 20.612405278959148, -169.01797922439306, 59.96190592154872, 82.27983264664186, -20.612405278959148, 169.01797922439306, -59.96190592154762]",20,False,400.0
line_75611356_3106173_3104849,3104849.1.3,3106173.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.017299999237060548,2p_code3,line_75611356_3106173_3104849,400.0,0,21,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,31,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[169.8922079281316, -60.272052922050406, 82.7054169055981, -20.71902089719485, -169.8922079281316, 60.2720529220515, -82.7054169055981, 20.71902089719485, 82.7054169055981, -20.71902089719485, 169.8922079281316, -60.27205292205041, -82.7054169055981, 20.71902089719485, -169.8922079281316, 60.27205292205151, -169.8922079281316, 60.2720529220515, -82.7054169055981, 20.71902089719485, 169.8922079281316, -60.272052922050406, 82.7054169055981, -20.71902089719485, -82.7054169055981, 20.71902089719485, -169.8922079281316, 60.27205292205151, 82.7054169055981, -20.71902089719485, 169.8922079281316, -60.27205292205041]",21,False,400.0
line_75611372_3106173_3104390,3104390.1.3,3106173.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.0535,2p_code3,line_75611372_3106173_3104390,400.0,0,22,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,8,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[569.580837825857, -202.06816321645982, 277.2782885590309, -69.46261647590005, -569.580837825857, 202.06816321646014, -277.2782885590309, 69.46261647590005, 277.2782885590309, -69.46261647590005, 569.5808378258569, -202.06816321645977, -277.2782885590309, 69.46261647590005, -569.5808378258569, 202.06816321646008, -569.580837825857, 202.06816321646014, -277.2782885590309, 69.46261647590005, 569.580837825857, -202.06816321645982, 277.2782885590309, -69.46261647590005, -277.2782885590309, 69.46261647590005, -569.5808378258569, 202.06816321646008, 277.2782885590309, -69.46261647590005, 569.5808378258569, -202.06816321645977]",22,False,400.0
line_75611442_3104576_3104358,3104358.1.3,3104576.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.018600000381469726,2p_code3,line_75611442_3104576_3104358,400.0,0,0,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,0,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[529.7713902010693, -187.9451074077212, 257.8986065668915, -64.60769824685062, -529.7713902010693, 187.94510740772154, -257.8986065668915, 64.60769824685062, 257.8986065668915, -64.60769824685062, 529.7713902010693, -187.94510740772117, -257.8986065668915, 64.60769824685062, -529.7713902010693, 187.9451074077215, -529.7713902010693, 187.94510740772154, -257.8986065668915, 64.60769824685062, 529.7713902010693, -187.9451074077212, 257.8986065668915, -64.60769824685062, -257.8986065668915, 64.60769824685062, -529.7713902010693, 187.9451074077215, 257.8986065668915, -64.60769824685062, 529.7713902010693, -187.94510740772117]",23,False,400.0
line_75611506_3105941_3104849,3104849.1.3,3105941.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.058,2p_code3,line_75611506_3105941_3104849,400.0,0,24,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,32,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[253.9625838554049, -90.0974004695315, 123.63181120742985, -30.971732878011824, -253.9625838554049, 90.09740046953222, -123.63181120742985, 30.971732878011824, 123.63181120742985, -30.971732878011824, 253.96258385540486, -90.09740046953145, -123.63181120742985, 30.971732878011824, -253.96258385540486, 90.09740046953218, -253.9625838554049, 90.09740046953222, -123.63181120742985, 30.971732878011824, 253.9625838554049, -90.0974004695315, 123.63181120742985, -30.971732878011824, -123.63181120742985, 30.971732878011824, -253.96258385540486, 90.09740046953218, 123.63181120742985, -30.971732878011824, 253.96258385540486, -90.09740046953145]",24,False,400.0
line_75611508_3106210_3104390,3104390.1.3,3106210.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.041200000762939455,2p_code3,line_75611508_3106210_3104390,400.0,0,25,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,4,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[184.18220672582487, -65.34166485007351, 89.6619472995269, -22.461742281071054, -184.18220672582487, 65.34166485007452, -89.6619472995269, 22.461742281071054, 89.6619472995269, -22.461742281071054, 184.1822067258249, -65.34166485007351, -89.6619472995269, 22.461742281071054, -184.1822067258249, 65.34166485007452, -184.18220672582487, 65.34166485007452, -89.6619472995269, 22.461742281071054, 184.18220672582487, -65.34166485007351, 89.6619472995269, -22.461742281071054, -89.6619472995269, 22.461742281071054, -184.1822067258249, 65.34166485007452, 89.6619472995269, -22.461742281071054, 184.1822067258249, -65.34166485007351]",25,False,400.0
line_75611542_3104576_3104472,3104472.1.3,3104576.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.0884000015258789,2p_code3,line_75611542_3104576_3104472,400.0,0,0,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,0,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[111.4677363093367, -39.54501141558756, 54.2637341371584, -13.59392750333273, -111.4677363093367, 39.54501141558923, -54.2637341371584, 13.59392750333273, 54.2637341371584, -13.59392750333273, 111.46773630933671, -39.54501141558755, -54.2637341371584, 13.59392750333273, -111.46773630933671, 39.54501141558922, -111.4677363093367, 39.54501141558923, -54.2637341371584, 13.59392750333273, 111.4677363093367, -39.54501141558756, 54.2637341371584, -13.59392750333273, -54.2637341371584, 13.59392750333273, -111.46773630933671, 39.54501141558922, 54.2637341371584, -13.59392750333273, 111.46773630933671, -39.54501141558755]",26,False,400.0
line_75611594_3105074_3105029,3105029.1.3,3105074.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.053,2p_code3,line_75611594_3105074_3105029,400.0,0,0,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,0,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[185.9197747138044, -65.95809565054593, 90.50781472688092, -22.67364551013776, -185.9197747138044, 65.95809565054692, -90.50781472688092, 22.67364551013776, 90.50781472688092, -22.67364551013776, 185.91977471380437, -65.95809565054594, -90.50781472688092, 22.67364551013776, -185.91977471380437, 65.95809565054694, -185.9197747138044, 65.95809565054692, -90.50781472688092, 22.67364551013776, 185.9197747138044, -65.95809565054593, 90.50781472688092, -22.67364551013776, -90.50781472688092, 22.67364551013776, -185.91977471380437, 65.95809565054694, 90.50781472688092, -22.67364551013776, 185.91977471380437, -65.95809565054594]",27,False,400.0
line_75611603_3106027_3105034,3105034.1.3,3106027.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.031100000381469727,2p_code5,line_75611603_3106027_3105034,400.0,0,0,2,1e-05,0.7839,0.01805,100.0,"[0.5226033333333333, -0.2612966666666667, -0.2612966666666667, 0.5226033333333333]",,0,3,1e-05,0.0915,0.155081,"[0.06100333333333333, -0.030496666666666665, -0.030496666666666665, 0.06100333333333333]","[79.16625642369254, -9.776482680415143, 38.93710269434684, -4.141629919244462, -79.16625642369254, 9.776482680415729, -38.93710269434684, 4.141629919244462, 38.93710269434684, -4.141629919244462, 79.16625642369253, -9.776482680415143, -38.93710269434684, 4.141629919244462, -79.16625642369253, 9.776482680415729, -79.16625642369254, 9.776482680415729, -38.93710269434684, 4.141629919244462, 79.16625642369254, -9.776482680415143, 38.93710269434684, -4.141629919244462, -38.93710269434684, 4.141629919244462, -79.16625642369253, 9.776482680415729, 38.93710269434684, -4.141629919244462, 79.16625642369253, -9.776482680415143]",28,False,400.0
line_75611686_3106263_3104358,3104358.1.3,3106263.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.029399999618530275,2p_code3,line_75611686_3106263_3104358,400.0,0,0,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,0,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[335.1615029825033, -118.90405152507708, 163.1603483933817, -40.87425944318345, -335.1615029825033, 118.90405152507763, -163.1603483933817, 40.87425944318345, 163.1603483933817, -40.87425944318345, 335.16150298250335, -118.9040515250771, -163.1603483933817, 40.87425944318345, -335.16150298250335, 118.90405152507765, -335.1615029825033, 118.90405152507763, -163.1603483933817, 40.87425944318345, 335.1615029825033, -118.90405152507708, 163.1603483933817, -40.87425944318345, -163.1603483933817, 40.87425944318345, -335.16150298250335, 118.90405152507765, 163.1603483933817, -40.87425944318345, 335.16150298250335, -118.9040515250771]",29,False,400.0
line_75611700_3105029_3104545,3104545.1.3,3105029.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.022200000762939452,2p_code3,line_75611700_3105029_3104545,400.0,0,0,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,0,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[443.8625099635772, -157.46752024057628, 216.07720791310194, -54.130773456702585, -443.8625099635772, 157.4675202405767, -216.07720791310194, 54.130773456702585, 216.07720791310194, -54.130773456702585, 443.86250996357705, -157.46752024057622, -216.07720791310194, 54.130773456702585, -443.86250996357705, 157.46752024057665, -443.8625099635772, 157.4675202405767, -216.07720791310194, 54.130773456702585, 443.8625099635772, -157.46752024057628, 216.07720791310194, -54.130773456702585, -216.07720791310194, 54.130773456702585, -443.86250996357705, 157.46752024057665, 216.07720791310194, -54.130773456702585, 443.86250996357705, -157.46752024057622]",30,False,400.0
line_75611908_3106323_3105236,3105236.1.3,3106323.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.016700000762939454,2p_code5,line_75611908_3106323_3105236,400.0,0,0,2,1e-05,0.7839,0.01805,100.0,"[0.5226033333333333, -0.2612966666666667, -0.2612966666666667, 0.5226033333333333]",,0,3,1e-05,0.0915,0.155081,"[0.06100333333333333, -0.030496666666666665, -0.030496666666666665, 0.06100333333333333]","[147.42937080818467, -18.206503065862066, 72.51160798356561, -7.712855460117807, -147.42937080818467, 18.206503065862382, -72.51160798356561, 7.712855460117807, 72.51160798356561, -7.712855460117807, 147.42937080818467, -18.206503065862066, -72.51160798356561, 7.712855460117807, -147.42937080818467, 18.206503065862382, -147.42937080818467, 18.206503065862382, -72.51160798356561, 7.712855460117807, 147.42937080818467, -18.206503065862066, 72.51160798356561, -7.712855460117807, -72.51160798356561, 7.712855460117807, -147.42937080818467, 18.206503065862382, 72.51160798356561, -7.712855460117807, 147.42937080818467, -18.206503065862066]",31,False,400.0
line_75611910_3105290_3104471,3104471.1.3,3105290.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.03290000152587891,2p_code0,line_75611910_3105290_3104471,400.0,0,0,2,1e-05,0.1,0.01805,100.0,"[0.06667000000000001, -0.03333, -0.03333, 0.06667000000000001]",,0,3,1e-05,0.061,0.155081,"[0.04067, -0.020329999999999997, -0.020329999999999997, 0.04067]","[403.6228742178474, -218.49679908337026, 205.7152014089158, -73.62838258723298, -403.6228742178474, 218.4967990833709, -205.7152014089158, 73.62838258723298, 205.7152014089158, -73.62838258723298, 403.6228742178474, -218.49679908337026, -205.7152014089158, 73.62838258723298, -403.6228742178474, 218.4967990833709, -403.6228742178474, 218.4967990833709, -205.7152014089158, 73.62838258723298, 403.6228742178474, -218.49679908337026, 205.7152014089158, -73.62838258723298, -205.7152014089158, 73.62838258723298, -403.6228742178474, 218.4967990833709, 205.7152014089158, -73.62838258723298, 403.6228742178474, -218.49679908337026]",32,False,400.0
line_75611911_3104818_3104539,3104539.1.3,3104818.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.027200000762939453,2p_code3,line_75611911_3104818_3104539,400.0,0,0,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,0,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[362.2701390971122, -128.52128571415497, 176.35713404319398, -44.18026390920722, -362.2701390971122, 128.52128571415548, -176.35713404319398, 44.18026390920722, 176.35713404319398, -44.18026390920722, 362.27013909711224, -128.521285714155, -176.35713404319398, 44.18026390920722, -362.27013909711224, 128.5212857141555, -362.2701390971122, 128.52128571415548, -176.35713404319398, 44.18026390920722, 362.2701390971122, -128.52128571415497, 176.35713404319398, -44.18026390920722, -176.35713404319398, 44.18026390920722, -362.27013909711224, 128.5212857141555, 176.35713404319398, -44.18026390920722, 362.27013909711224, -128.521285714155]",33,False,400.0
line_75611980_3106347_3104650,3104650.1.3,3106347.1.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0001]",600.0,,0.060400001525878905,2p_code3,line_75611980_3106347_3104650,400.0,0,0,2,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,0,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[163.1415200479707, -57.87713544975858, 79.41910694272764, -19.895748041039717, -163.1415200479707, 57.87713544975972, -79.41910694272764, 19.895748041039717, 79.41910694272764, -19.895748041039717, 163.14152004797066, -57.87713544975857, -79.41910694272764, 19.895748041039717, -163.14152004797066, 57.877135449759706, -163.1415200479707, 57.87713544975972, -79.41910694272764, 19.895748041039717, 163.1415200479707, -57.87713544975858, 79.41910694272764, -19.895748041039717, -79.41910694272764, 19.895748041039717, -163.14152004797066, 57.877135449759706, 79.41910694272764, -19.895748041039717, 163.14152004797066, -57.87713544975857]",34,False,400.0
line_75611981_3106027_3105290,3105290.1.2.3,3106027.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.0975,3p_code1,line_75611981_3106027_3105290,400.0,0,0,3,1e-05,0.164,0.01805,100.0,"[0.10933666666666667, -0.05466333333333333, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667, -0.05466333333333333, -0.05466333333333333, -0.05466333333333333, 0.10933666666666667]",,0,3,1e-05,0.062,0.155081,"[0.04133666666666666, -0.020663333333333332, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666, -0.020663333333333332, -0.020663333333333332, -0.020663333333333332, 0.04133666666666666]","[249.10907031853085, 131.40833876050436, 197.24410745384426, 154.93732191375057, 197.24410745384432, 154.93732191375057, -249.10907031853085, -131.40833876050252, -197.24410745384426, -154.93732191375057, -197.24410745384432, -154.93732191375057, 197.24410745384426, 154.93732191375057, 249.10907031853088, 131.40833876050434, 197.24410745384432, 154.93732191375057, -197.24410745384426, -154.93732191375057, -249.10907031853088, -131.4083387605025, -197.24410745384432, -154.93732191375057, 197.24410745384432, 154.93732191375057, 197.24410745384432, 154.93732191375057, 249.1090703185309, 131.40833876050434, -197.24410745384432, -154.93732191375057, -197.24410745384432, -154.93732191375057, -249.1090703185309, -131.4083387605025, -249.10907031853085, -131.40833876050252, -197.24410745384426, -154.93732191375057, -197.24410745384432, -154.93732191375057, 249.10907031853085, 131.40833876050436, 197.24410745384426, 154.93732191375057, 197.24410745384432, 154.93732191375057, -197.24410745384426, -154.93732191375057, -249.10907031853088, -131.4083387605025, -197.24410745384432, -154.93732191375057, 197.24410745384426, 154.93732191375057, 249.10907031853088, 131.40833876050434, 197.24410745384432, 154.93732191375057, -197.24410745384432, -154.93732191375057, -197.24410745384432, -154.93732191375057, -249.1090703185309, -131.4083387605025, 197.24410745384432, 154.93732191375057, 197.24410745384432, 154.93732191375057, 249.1090703185309, 131.40833876050434]",35,False,400.0
