,Bus1,Bus2,C0,C1,CMatrix,EmergAmps,Geometry,Length,LineCode,Name,NormAmps,NumCust,Parent,Phases,R0,R1,Rg,Rho,RMatrix,Spacing,TotalCust,Units,X0,X1,Xg,XMatrix,Yprim,Idx,IsSwitch,SeasonRating
line_75616582_3108139_3104779,3104779.2,3108139.2,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.014100000381469727,1p_code0,line_75616582_3108139_3104779,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[53.68618815186273, -12.740967150942124, -53.68618815186273, 12.74096715094239, -53.68618815186273, 12.74096715094239, 53.68618815186273, -12.740967150942124]",32,False,400.0
line_75616595_3103795_3103908,3103908.1.2.3,3103795.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.030700000762939453,3p_oh_code1,line_75616595_3103795_3103908,400.0,0,0,3,1e-05,0.4428,0.01805,100.0,"[0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333]",,0,3,1e-05,0.3782,0.155081,"[0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666]","[705.2495702819856, 442.6429805247627, 669.374135870577, 479.4128702114687, 669.3741358705769, 479.41287021146866, -705.2495702819856, -442.64298052476215, -669.374135870577, -479.4128702114687, -669.3741358705769, -479.41287021146866, 669.374135870577, 479.4128702114687, 705.2495702819857, 442.6429805247624, 669.3741358705768, 479.41287021146854, -669.374135870577, -479.4128702114687, -705.2495702819857, -442.6429805247618, -669.3741358705768, -479.41287021146854, 669.3741358705769, 479.41287021146866, 669.3741358705768, 479.41287021146854, 705.2495702819855, 442.6429805247625, -669.3741358705769, -479.41287021146866, -669.3741358705768, -479.41287021146854, -705.2495702819855, -442.6429805247619, -705.2495702819856, -442.64298052476215, -669.374135870577, -479.4128702114687, -669.3741358705769, -479.41287021146866, 705.2495702819856, 442.6429805247627, 669.374135870577, 479.4128702114687, 669.3741358705769, 479.41287021146866, -669.374135870577, -479.4128702114687, -705.2495702819857, -442.6429805247618, -669.3741358705768, -479.41287021146854, 669.374135870577, 479.4128702114687, 705.2495702819857, 442.6429805247624, 669.3741358705768, 479.41287021146854, -669.3741358705769, -479.41287021146866, -669.3741358705768, -479.41287021146854, -705.2495702819855, -442.6429805247619, 669.3741358705769, 479.41287021146866, 669.3741358705768, 479.41287021146854, 705.2495702819855, 442.6429805247625]",33,False,400.0
line_75616607_3108152_3104800,3104800.3,3108152.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.0175,1p_code0,line_75616607_3108152_3104800,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[43.25572990976685, -10.265579525061435, -43.25572990976685, 10.265579525061765, -43.25572990976685, 10.265579525061765, 43.25572990976685, -10.265579525061435]",34,False,400.0
line_75616779_3104664_3104670,3104670.1.2.3,3104664.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.03759999847412109,3p_oh_code1,line_75616779_3104664_3104670,400.0,0,0,3,1e-05,0.4428,0.01805,100.0,"[0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333]",,0,3,1e-05,0.3782,0.155081,"[0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666]","[575.8288091586306, 361.41330827906955, 546.5368966986056, 391.4355340036799, 546.5368966986055, 391.43553400367983, -575.8288091586306, -361.4133082790689, -546.5368966986056, -391.4355340036799, -546.5368966986055, -391.43553400367983, 546.5368966986056, 391.4355340036799, 575.8288091586306, 361.4133082790695, 546.5368966986056, 391.4355340036798, -546.5368966986056, -391.4355340036799, -575.8288091586306, -361.4133082790688, -546.5368966986056, -391.4355340036798, 546.5368966986055, 391.43553400367983, 546.5368966986056, 391.4355340036798, 575.8288091586305, 361.4133082790694, -546.5368966986055, -391.43553400367983, -546.5368966986056, -391.4355340036798, -575.8288091586305, -361.4133082790687, -575.8288091586306, -361.4133082790689, -546.5368966986056, -391.4355340036799, -546.5368966986055, -391.43553400367983, 575.8288091586306, 361.41330827906955, 546.5368966986056, 391.4355340036799, 546.5368966986055, 391.43553400367983, -546.5368966986056, -391.4355340036799, -575.8288091586306, -361.4133082790688, -546.5368966986056, -391.4355340036798, 546.5368966986056, 391.4355340036799, 575.8288091586306, 361.4133082790695, 546.5368966986056, 391.4355340036798, -546.5368966986055, -391.43553400367983, -546.5368966986056, -391.4355340036798, -575.8288091586305, -361.4133082790687, 546.5368966986055, 391.43553400367983, 546.5368966986056, 391.4355340036798, 575.8288091586305, 361.4133082790694]",35,False,400.0
line_75616809_3104765_3104927,3104927.1.2.3,3104765.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.016799999237060548,3p_code3,line_75616809_3104765_3104927,400.0,0,0,3,1e-05,1.247,0.01805,100.0,"[0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667]",,0,3,1e-05,0.2494,0.155081,"[0.16627, -0.08313, -0.08313, -0.08313, 0.16627, -0.08313, -0.08313, -0.08313, 0.16627]","[1275.1435938408054, 846.4510516538858, 1230.0096959147027, 857.2831871561502, 1230.0096959147031, 857.2831871561503, -1275.1435938408054, -846.4510516538854, -1230.0096959147027, -857.2831871561502, -1230.0096959147031, -857.2831871561503, 1230.0096959147027, 857.2831871561502, 1275.1435938408058, 846.4510516538861, 1230.0096959147033, 857.2831871561506, -1230.0096959147027, -857.2831871561502, -1275.1435938408058, -846.4510516538858, -1230.0096959147033, -857.2831871561506, 1230.0096959147031, 857.2831871561503, 1230.0096959147033, 857.2831871561506, 1275.1435938408063, 846.4510516538862, -1230.0096959147031, -857.2831871561503, -1230.0096959147033, -857.2831871561506, -1275.1435938408063, -846.4510516538859, -1275.1435938408054, -846.4510516538854, -1230.0096959147027, -857.2831871561502, -1230.0096959147031, -857.2831871561503, 1275.1435938408054, 846.4510516538858, 1230.0096959147027, 857.2831871561502, 1230.0096959147031, 857.2831871561503, -1230.0096959147027, -857.2831871561502, -1275.1435938408058, -846.4510516538858, -1230.0096959147033, -857.2831871561506, 1230.0096959147027, 857.2831871561502, 1275.1435938408058, 846.4510516538861, 1230.0096959147033, 857.2831871561506, -1230.0096959147031, -857.2831871561503, -1230.0096959147033, -857.2831871561506, -1275.1435938408063, -846.4510516538859, 1230.0096959147031, 857.2831871561503, 1230.0096959147033, 857.2831871561506, 1275.1435938408063, 846.4510516538862]",36,False,400.0
line_75616993_3108352_3104779,3104779.1,3108352.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.016899999618530274,1p_code0,line_75616993_3108352_3104779,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[44.79143730813593, -10.630038209681263, -44.79143730813593, 10.630038209681581, -44.79143730813593, 10.630038209681581, 44.79143730813593, -10.630038209681263]",37,False,400.0
line_75617102_3103711_3104662,3104662.1.2.3,3103711.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.04790000152587891,3p_oh_code1,line_75617102_3103711_3104662,400.0,0,0,3,1e-05,0.4428,0.01805,100.0,"[0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333]",,0,3,1e-05,0.3782,0.155081,"[0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666]","[452.00755022987033, 283.6981087041975, 429.0143178975918, 307.2646140377136, 429.0143178975917, 307.26461403771356, -452.00755022987033, -283.6981087041966, -429.0143178975918, -307.2646140377136, -429.0143178975917, -307.26461403771356, 429.0143178975918, 307.2646140377136, 452.0075502298704, 283.69810870419764, 429.01431789759175, 307.26461403771356, -429.0143178975918, -307.2646140377136, -452.0075502298704, -283.6981087041967, -429.01431789759175, -307.26461403771356, 429.0143178975917, 307.26461403771356, 429.01431789759175, 307.26461403771356, 452.0075502298703, 283.6981087041975, -429.0143178975917, -307.26461403771356, -429.01431789759175, -307.26461403771356, -452.0075502298703, -283.6981087041966, -452.00755022987033, -283.6981087041966, -429.0143178975918, -307.2646140377136, -429.0143178975917, -307.26461403771356, 452.00755022987033, 283.6981087041975, 429.0143178975918, 307.2646140377136, 429.0143178975917, 307.26461403771356, -429.0143178975918, -307.2646140377136, -452.0075502298704, -283.6981087041967, -429.01431789759175, -307.26461403771356, 429.0143178975918, 307.2646140377136, 452.0075502298704, 283.69810870419764, 429.01431789759175, 307.26461403771356, -429.0143178975917, -307.26461403771356, -429.01431789759175, -307.26461403771356, -452.0075502298703, -283.6981087041966, 429.0143178975917, 307.26461403771356, 429.01431789759175, 307.26461403771356, 452.0075502298703, 283.6981087041975]",38,False,400.0
line_75617177_3108389_3103906,3103906.1,3108389.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.035900001525878904,1p_code0,line_75617177_3108389_3103906,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[21.085661316065575, -5.004112369161202, -21.085661316065575, 5.004112369161879, -21.085661316065575, 5.004112369161879, 21.085661316065575, -5.004112369161202]",39,False,400.0
line_75617336_3108455_3103286,3103286.3,3108455.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.01760000038146973,1p_code0,line_75617336_3108455_3103286,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[43.009957784882, -10.20725214743281, -43.009957784882, 10.207252147433142, -43.009957784882, 10.207252147433142, 43.009957784882, -10.20725214743281]",40,False,400.0
line_75617357_3108475_3104927,3104927.3,3108475.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.013199999809265136,1p_code0,line_75617357_3108475_3104927,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[57.34661245143321, -13.609670021546684, -57.34661245143321, 13.609670021546933, -57.34661245143321, 13.609670021546933, 57.34661245143321, -13.609670021546684]",41,False,400.0
line_75617439_3108557_3103411,3103411.1,3108557.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.022399999618530272,1p_code0,line_75617439_3108557_3103411,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[33.7935395675059, -8.019984140533598, -33.7935395675059, 8.01998414053402, -33.7935395675059, 8.01998414053402, 33.7935395675059, -8.019984140533598]",42,False,400.0
line_75617465_3108573_3103339,3103339.3,3108573.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.009800000190734863,1p_code0,line_75617465_3108573_3103339,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[77.24237333552108, -18.33139165225956, -77.24237333552108, 18.331391652259743, -77.24237333552108, 18.331391652259743, 77.24237333552108, -18.33139165225956]",43,False,400.0
line_75617556_3108639_3105369,3105369.1,3108639.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.031100000381469727,1p_code0,line_75617556_3108639_3105369,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[24.3400406474576, -5.776451430386539, -24.3400406474576, 5.776451430387125, -24.3400406474576, 5.776451430387125, 24.3400406474576, -5.776451430386539]",44,False,400.0
line_75617558_3104611_3103907,3103907.3,3104611.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.022299999237060546,1p_code0,line_75617558_3104611_3103907,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[33.94508068694894, -8.055948333397865, -33.94508068694894, 8.055948333398286, -33.94508068694894, 8.055948333398286, 33.94508068694894, -8.055948333397865]",45,False,400.0
line_75617578_3108652_3105381,3105381.3,3108652.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.0265,1p_code0,line_75617578_3108652_3105381,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[28.565104657393206, -6.7791562901346305, -28.565104657393206, 6.77915629013513, -28.565104657393206, 6.77915629013513, 28.565104657393206, -6.7791562901346305]",46,False,400.0
line_75617647_3108688_3104800,3104800.1,3108688.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.017700000762939455,1p_code0,line_75617647_3108688_3104800,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[42.76696275662807, -10.14958383870379, -42.76696275662807, 10.149583838704125, -42.76696275662807, 10.149583838704125, 42.76696275662807, -10.14958383870379]",47,False,400.0
line_75617819_3105381_3104664,3104664.1.2.3,3105381.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.0355999984741211,3p_oh_code1,line_75617819_3105381_3104664,400.0,0,0,3,1e-05,0.4428,0.01805,100.0,"[0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333]",,0,3,1e-05,0.3782,0.155081,"[0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666]","[608.178743644009, 381.71742759198344, 577.2412180538981, 413.4262952835273, 577.2412180538981, 413.42629528352734, -608.178743644009, -381.71742759198276, -577.2412180538981, -413.4262952835273, -577.2412180538981, -413.42629528352734, 577.2412180538981, 413.4262952835273, 608.178743644009, 381.7174275919834, 577.2412180538981, 413.42629528352734, -577.2412180538981, -413.4262952835273, -608.178743644009, -381.7174275919827, -577.2412180538981, -413.42629528352734, 577.2412180538981, 413.42629528352734, 577.2412180538981, 413.42629528352734, 608.1787436440092, 381.7174275919834, -577.2412180538981, -413.42629528352734, -577.2412180538981, -413.42629528352734, -608.1787436440092, -381.7174275919827, -608.178743644009, -381.71742759198276, -577.2412180538981, -413.4262952835273, -577.2412180538981, -413.42629528352734, 608.178743644009, 381.71742759198344, 577.2412180538981, 413.4262952835273, 577.2412180538981, 413.42629528352734, -577.2412180538981, -413.4262952835273, -608.178743644009, -381.7174275919827, -577.2412180538981, -413.42629528352734, 577.2412180538981, 413.4262952835273, 608.178743644009, 381.7174275919834, 577.2412180538981, 413.42629528352734, -577.2412180538981, -413.42629528352734, -577.2412180538981, -413.42629528352734, -608.1787436440092, -381.7174275919827, 577.2412180538981, 413.42629528352734, 577.2412180538981, 413.42629528352734, 608.1787436440092, 381.7174275919834]",48,False,400.0
line_75617938_3108861_3105381,3105381.1,3108861.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.0155,1p_code0,line_75617938_3108861_3105381,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[48.83711441425291, -11.590170431521061, -48.83711441425291, 11.590170431521353, -48.83711441425291, 11.590170431521353, 48.83711441425291, -11.590170431521061]",49,False,400.0
line_75618171_3108984_3104664,3104664.2,3108984.2,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.015199999809265136,1p_code0,line_75618171_3108984_3104664,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[49.801005455243946, -11.818923943609041, -49.801005455243946, 11.818923943609327, -49.801005455243946, 11.818923943609327, 49.801005455243946, -11.818923943609041]",50,False,400.0
line_75618264_3109027_3105735,3105735.1,3109027.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.016299999237060547,1p_code0,line_75618264_3109027_3105735,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[46.44020299705417, -11.021328226820987, -46.44020299705417, 11.021328226821295, -46.44020299705417, 11.021328226821295, 46.44020299705417, -11.021328226820987]",51,False,400.0
line_75618382_3106001_3103277,3103277.1.2.3,3106001.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.028100000381469727,3p_code5,line_75618382_3106001_3103277,400.0,0,0,3,1e-05,1.29,0.01805,100.0,"[0.8600033333333333, -0.42999666666666664, -0.42999666666666664, -0.42999666666666664, 0.8600033333333333, -0.42999666666666664, -0.42999666666666664, -0.42999666666666664, 0.8600033333333333]",,0,3,1e-05,0.258,0.155081,"[0.1720033333333333, -0.08599666666666667, -0.08599666666666667, -0.08599666666666667, 0.1720033333333333, -0.08599666666666667, -0.08599666666666667, -0.08599666666666667, 0.1720033333333333]","[761.7637411133268, 506.2071468313922, 735.6792407900938, 512.4674269089679, 735.6792407900939, 512.4674269089678, -761.7637411133268, -506.2071468313917, -735.6792407900938, -512.4674269089679, -735.6792407900939, -512.4674269089678, 735.6792407900938, 512.4674269089679, 761.763741113327, 506.20714683139255, 735.6792407900939, 512.4674269089679, -735.6792407900938, -512.4674269089679, -761.763741113327, -506.20714683139204, -735.6792407900939, -512.4674269089679, 735.6792407900939, 512.4674269089678, 735.6792407900939, 512.4674269089679, 761.763741113327, 506.2071468313924, -735.6792407900939, -512.4674269089678, -735.6792407900939, -512.4674269089679, -761.763741113327, -506.20714683139187, -761.7637411133268, -506.2071468313917, -735.6792407900938, -512.4674269089679, -735.6792407900939, -512.4674269089678, 761.7637411133268, 506.2071468313922, 735.6792407900938, 512.4674269089679, 735.6792407900939, 512.4674269089678, -735.6792407900938, -512.4674269089679, -761.763741113327, -506.20714683139204, -735.6792407900939, -512.4674269089679, 735.6792407900938, 512.4674269089679, 761.763741113327, 506.20714683139255, 735.6792407900939, 512.4674269089679, -735.6792407900939, -512.4674269089678, -735.6792407900939, -512.4674269089679, -761.763741113327, -506.20714683139187, 735.6792407900939, 512.4674269089678, 735.6792407900939, 512.4674269089679, 761.763741113327, 506.2071468313924]",52,False,400.0
line_75618442_3109132_3105816,3105816.2,3109132.2,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.015199999809265136,1p_code0,line_75618442_3109132_3105816,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[49.801005455243946, -11.818923943609041, -49.801005455243946, 11.818923943609327, -49.801005455243946, 11.818923943609327, 49.801005455243946, -11.818923943609041]",53,False,400.0
line_75618812_3105735_3106001,3106001.1,3105735.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.03570000076293946,1p_code0,line_75618812_3105735_3106001,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[21.203788718311284, -5.032146718468729, -21.203788718311284, 5.032146718469402, -21.203788718311284, 5.032146718469402, 21.203788718311284, -5.032146718468729]",54,False,400.0
line_75618887_3104663_3104664,3104664.2,3104663.2,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.027100000381469726,1p_code0,line_75618887_3104663_3104664,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[27.932666522710456, -6.629064175637633, -27.932666522710456, 6.629064175638144, -27.932666522710456, 6.629064175638144, 27.932666522710456, -6.629064175637633]",55,False,400.0
line_75619143_3109490_3106132,3106132.3,3109490.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.021100000381469728,1p_code10,line_75619143_3109490_3106132,400.0,0,0,1,1.978,1.978,0.01805,100.0,[1.978],,0,3,0.3956,0.3956,0.155081,[0.3956],"[22.63131938118717, -5.393281554353134, -22.63131938118717, 5.393281554353532, -22.63131938118717, 5.393281554353532, 22.63131938118717, -5.393281554353134]",56,False,400.0
line_75619270_3104927_3105369,3105369.1.2.3,3104927.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.017399999618530275,3p_code3,line_75619270_3104927_3105369,400.0,0,0,3,1e-05,1.247,0.01805,100.0,"[0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667, -0.41566333333333333, -0.41566333333333333, -0.41566333333333333, 0.8313366666666667]",,0,3,1e-05,0.2494,0.155081,"[0.16627, -0.08313, -0.08313, -0.08313, 0.16627, -0.08313, -0.08313, -0.08313, 0.16627]","[1231.1730961680144, 817.2630651583578, 1187.5955405733237, 827.7216785010831, 1187.595540573324, 827.721678501083, -1231.1730961680144, -817.2630651583574, -1187.5955405733237, -827.7216785010831, -1187.595540573324, -827.721678501083, 1187.5955405733237, 827.7216785010831, 1231.1730961680144, 817.2630651583579, 1187.5955405733237, 827.7216785010831, -1187.5955405733237, -827.7216785010831, -1231.1730961680144, -817.2630651583576, -1187.5955405733237, -827.7216785010831, 1187.595540573324, 827.721678501083, 1187.5955405733237, 827.7216785010831, 1231.1730961680144, 817.2630651583577, -1187.595540573324, -827.721678501083, -1187.5955405733237, -827.7216785010831, -1231.1730961680144, -817.2630651583573, -1231.1730961680144, -817.2630651583574, -1187.5955405733237, -827.7216785010831, -1187.595540573324, -827.721678501083, 1231.1730961680144, 817.2630651583578, 1187.5955405733237, 827.7216785010831, 1187.595540573324, 827.721678501083, -1187.5955405733237, -827.7216785010831, -1231.1730961680144, -817.2630651583576, -1187.5955405733237, -827.7216785010831, 1187.5955405733237, 827.7216785010831, 1231.1730961680144, 817.2630651583579, 1187.5955405733237, 827.7216785010831, -1187.595540573324, -827.721678501083, -1187.5955405733237, -827.7216785010831, -1231.1730961680144, -817.2630651583573, 1187.595540573324, 827.721678501083, 1187.5955405733237, 827.7216785010831, 1231.1730961680144, 817.2630651583577]",57,False,400.0
line_75619390_3105369_3103907,3103907.1.2.3,3105369.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.04290000152587891,3p_oh_code1,line_75619390_3105369_3103907,400.0,0,0,3,1e-05,0.4428,0.01805,100.0,"[0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333]",,0,3,1e-05,0.3782,0.155081,"[0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666]","[504.68908101690243, 316.7631551626513, 479.01598487175096, 343.0763393417732, 479.01598487175096, 343.0763393417731, -504.68908101690243, -316.7631551626505, -479.01598487175096, -343.0763393417732, -479.01598487175096, -343.0763393417731, 479.01598487175096, 343.0763393417732, 504.6890810169023, 316.7631551626513, 479.01598487175085, 343.0763393417731, -479.01598487175096, -343.0763393417732, -504.6890810169023, -316.7631551626505, -479.01598487175085, -343.0763393417731, 479.01598487175096, 343.0763393417731, 479.01598487175085, 343.0763393417731, 504.68908101690226, 316.76315516265123, -479.01598487175096, -343.0763393417731, -479.01598487175085, -343.0763393417731, -504.68908101690226, -316.76315516265043, -504.68908101690243, -316.7631551626505, -479.01598487175096, -343.0763393417732, -479.01598487175096, -343.0763393417731, 504.68908101690243, 316.7631551626513, 479.01598487175096, 343.0763393417732, 479.01598487175096, 343.0763393417731, -479.01598487175096, -343.0763393417732, -504.6890810169023, -316.7631551626505, -479.01598487175085, -343.0763393417731, 479.01598487175096, 343.0763393417732, 504.6890810169023, 316.7631551626513, 479.01598487175085, 343.0763393417731, -479.01598487175096, -343.0763393417731, -479.01598487175085, -343.0763393417731, -504.68908101690226, -316.76315516265043, 479.01598487175096, 343.0763393417731, 479.01598487175085, 343.0763393417731, 504.68908101690226, 316.76315516265123]",58,False,400.0
line_75619496_3105369_3103775,3103775.1.2.3,3105369.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.07040000152587891,3p_oh_code1,line_75619496_3105369_3103775,400.0,0,0,3,1e-05,0.4428,0.01805,100.0,"[0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333]",,0,3,1e-05,0.3782,0.155081,"[0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666]","[307.5449130176604, 193.02755035913964, 291.9003698368457, 209.0621471910736, 291.9003698368457, 209.0621471910736, -307.5449130176604, -193.0275503591383, -291.9003698368457, -209.0621471910736, -291.9003698368457, -209.0621471910736, 291.9003698368457, 209.0621471910736, 307.54491301766035, 193.0275503591397, 291.90036983684564, 209.06214719107362, -291.9003698368457, -209.0621471910736, -307.54491301766035, -193.02755035913836, -291.90036983684564, -209.06214719107362, 291.9003698368457, 209.0621471910736, 291.90036983684564, 209.06214719107362, 307.54491301766035, 193.02755035913975, -291.9003698368457, -209.0621471910736, -291.90036983684564, -209.06214719107362, -307.54491301766035, -193.02755035913842, -307.5449130176604, -193.0275503591383, -291.9003698368457, -209.0621471910736, -291.9003698368457, -209.0621471910736, 307.5449130176604, 193.02755035913964, 291.9003698368457, 209.0621471910736, 291.9003698368457, 209.0621471910736, -291.9003698368457, -209.0621471910736, -307.54491301766035, -193.02755035913836, -291.90036983684564, -209.06214719107362, 291.9003698368457, 209.0621471910736, 307.54491301766035, 193.0275503591397, 291.90036983684564, 209.06214719107362, -291.9003698368457, -209.0621471910736, -291.90036983684564, -209.06214719107362, -307.54491301766035, -193.02755035913842, 291.9003698368457, 209.0621471910736, 291.90036983684564, 209.06214719107362, 307.54491301766035, 193.02755035913975]",59,False,400.0
line_75619797_3109811_3103384,3103384.2,3109811.2,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.018200000762939452,1p_code8,line_75619797_3109811_3103384,400.0,0,0,1,1.29,1.29,0.01805,100.0,[1.29],,0,3,0.258,0.258,0.155081,[0.258],"[40.20790567532826, -9.545838613743113, -40.20790567532826, 9.545838613743456, -40.20790567532826, 9.545838613743456, 40.20790567532826, -9.545838613743113]",60,False,400.0
