,Bus1,Bus2,C0,C1,CMatrix,EmergAmps,Geometry,Length,LineCode,Name,NormAmps,NumCust,Parent,Phases,R0,R1,Rg,Rho,RMatrix,Spacing,TotalCust,Units,X0,X1,Xg,XMatrix,Yprim,Idx,IsSwitch,SeasonRating
line_75611907_3102287_3102383,3102383.1.2.3,3102287.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.024600000381469728,3p_oh_code2,line_75611907_3102287_3102383,400.0,0,0,3,1e-05,0.4428,0.01805,100.0,"[0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333]",,0,3,1e-05,0.3782,0.155081,"[0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666]","[880.1285369909383, 552.4040499631966, 835.357161107926, 598.291676952235, 835.357161107926, 598.291676952235, -880.1285369909383, -552.4040499631961, -835.357161107926, -598.291676952235, -835.357161107926, -598.291676952235, 835.357161107926, 598.291676952235, 880.1285369909388, 552.4040499631965, 835.3571611079261, 598.291676952235, -835.357161107926, -598.291676952235, -880.1285369909388, -552.404049963196, -835.3571611079261, -598.291676952235, 835.357161107926, 598.291676952235, 835.3571611079261, 598.291676952235, 880.1285369909385, 552.4040499631967, -835.357161107926, -598.291676952235, -835.3571611079261, -598.291676952235, -880.1285369909385, -552.4040499631963, -880.1285369909383, -552.4040499631961, -835.357161107926, -598.291676952235, -835.357161107926, -598.291676952235, 880.1285369909383, 552.4040499631966, 835.357161107926, 598.291676952235, 835.357161107926, 598.291676952235, -835.357161107926, -598.291676952235, -880.1285369909388, -552.404049963196, -835.3571611079261, -598.291676952235, 835.357161107926, 598.291676952235, 880.1285369909388, 552.4040499631965, 835.3571611079261, 598.291676952235, -835.357161107926, -598.291676952235, -835.3571611079261, -598.291676952235, -880.1285369909385, -552.4040499631963, 835.357161107926, 598.291676952235, 835.3571611079261, 598.291676952235, 880.1285369909385, 552.4040499631967]",26,False,400.0
line_75611939_3102287_3102583,3102583.1.2.3,3102287.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.038299999237060546,3p_oh_code2,line_75611939_3102287_3102583,400.0,0,0,3,1e-05,0.4428,0.01805,100.0,"[0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333]",,0,3,1e-05,0.3782,0.155081,"[0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666]","[565.3045111491564, 354.8078357837317, 536.5479606076279, 384.2813518130157, 536.5479606076279, 384.2813518130157, -565.3045111491564, -354.807835783731, -536.5479606076279, -384.2813518130157, -536.5479606076279, -384.2813518130157, 536.5479606076279, 384.2813518130157, 565.3045111491564, 354.8078357837317, 536.5479606076279, 384.2813518130157, -536.5479606076279, -384.2813518130157, -565.3045111491564, -354.807835783731, -536.5479606076279, -384.2813518130157, 536.5479606076279, 384.2813518130157, 536.5479606076279, 384.2813518130157, 565.3045111491564, 354.8078357837318, -536.5479606076279, -384.2813518130157, -536.5479606076279, -384.2813518130157, -565.3045111491564, -354.80783578373104, -565.3045111491564, -354.807835783731, -536.5479606076279, -384.2813518130157, -536.5479606076279, -384.2813518130157, 565.3045111491564, 354.8078357837317, 536.5479606076279, 384.2813518130157, 536.5479606076279, 384.2813518130157, -536.5479606076279, -384.2813518130157, -565.3045111491564, -354.807835783731, -536.5479606076279, -384.2813518130157, 536.5479606076279, 384.2813518130157, 565.3045111491564, 354.8078357837317, 536.5479606076279, 384.2813518130157, -536.5479606076279, -384.2813518130157, -536.5479606076279, -384.2813518130157, -565.3045111491564, -354.80783578373104, 536.5479606076279, 384.2813518130157, 536.5479606076279, 384.2813518130157, 565.3045111491564, 354.8078357837318]",27,False,400.0
line_75611962_3102645_3102683,3102683.3,3102645.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.022600000381469726,1p_code1,line_75611962_3102645_3102683,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[33.49448055945972, -7.949010560011699, -33.49448055945972, 7.949010560012125, -33.49448055945972, 7.949010560012125, 33.49448055945972, -7.949010560011699]",28,False,400.0
line_75612002_3102563_3102698,3102698.3,3102563.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.022200000762939452,1p_code1,line_75612002_3102563_3102698,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[34.09798411739742, -8.09223583399485, -34.09798411739742, 8.09223583399527, -34.09798411739742, 8.09223583399527, 34.09798411739742, -8.09223583399485]",29,False,400.0
line_75612022_3102554_3102702,3102702.1.2.3,3102554.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.032599998474121095,3p_oh_code2,line_75612022_3102554_3102702,400.0,0,0,3,1e-05,0.4428,0.01805,100.0,"[0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333, -0.14759666666666665, -0.14759666666666665, -0.14759666666666665, 0.2952033333333333]",,0,3,1e-05,0.3782,0.155081,"[0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666, -0.1260633333333333, -0.1260633333333333, -0.1260633333333333, 0.2521366666666666]","[664.1461153106176, 416.8447998734559, 630.3615780298769, 451.47166166092427, 630.3615780298769, 451.4716616609242, -664.1461153106176, -416.84479987345526, -630.3615780298769, -451.47166166092427, -630.3615780298769, -451.4716616609242, 630.3615780298769, 451.47166166092427, 664.1461153106175, 416.8447998734558, 630.3615780298768, 451.47166166092427, -630.3615780298769, -451.47166166092427, -664.1461153106175, -416.8447998734552, -630.3615780298768, -451.47166166092427, 630.3615780298769, 451.4716616609242, 630.3615780298768, 451.47166166092427, 664.1461153106175, 416.8447998734557, -630.3615780298769, -451.4716616609242, -630.3615780298768, -451.47166166092427, -664.1461153106175, -416.8447998734551, -664.1461153106176, -416.84479987345526, -630.3615780298769, -451.47166166092427, -630.3615780298769, -451.4716616609242, 664.1461153106176, 416.8447998734559, 630.3615780298769, 451.47166166092427, 630.3615780298769, 451.4716616609242, -630.3615780298769, -451.47166166092427, -664.1461153106175, -416.8447998734552, -630.3615780298768, -451.47166166092427, 630.3615780298769, 451.47166166092427, 664.1461153106175, 416.8447998734558, 630.3615780298768, 451.47166166092427, -630.3615780298769, -451.4716616609242, -630.3615780298768, -451.47166166092427, -664.1461153106175, -416.8447998734551, 630.3615780298769, 451.4716616609242, 630.3615780298768, 451.47166166092427, 664.1461153106175, 416.8447998734557]",30,False,400.0
line_75612057_3103145_3102713,3102713.1.2.3,3103145.1.2.3,0.00010000000000000002,0.00010000000000000002,"[0.0001, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0001]",600.0,,0.047099998474121094,3p_oh_code4,line_75612057_3103145_3102713,400.0,0,0,3,1e-05,0.5875,0.01805,100.0,"[0.39167, -0.19583, -0.19583, -0.19583, 0.39167, -0.19583, -0.19583, -0.19583, 0.39167]",,0,3,1e-05,0.3745,0.155081,"[0.24966999999999998, -0.12483, -0.12483, -0.12483, 0.24966999999999998, -0.12483, -0.12483, -0.12483, 0.24966999999999998]","[459.29483381804846, 292.86835054023686, 436.4962916097139, 310.30778010351344, 436.49629160971404, 310.30778010351344, -459.29483381804846, -292.86835054023595, -436.4962916097139, -310.30778010351344, -436.49629160971404, -310.30778010351344, 436.4962916097139, 310.30778010351344, 459.29483381804835, 292.86835054023703, 436.49629160971404, 310.3077801035135, -436.4962916097139, -310.30778010351344, -459.29483381804835, -292.8683505402361, -436.49629160971404, -310.3077801035135, 436.49629160971404, 310.30778010351344, 436.49629160971404, 310.3077801035135, 459.29483381804846, 292.86835054023703, -436.49629160971404, -310.30778010351344, -436.49629160971404, -310.3077801035135, -459.29483381804846, -292.8683505402361, -459.29483381804846, -292.86835054023595, -436.4962916097139, -310.30778010351344, -436.49629160971404, -310.30778010351344, 459.29483381804846, 292.86835054023686, 436.4962916097139, 310.30778010351344, 436.49629160971404, 310.30778010351344, -436.4962916097139, -310.30778010351344, -459.29483381804835, -292.8683505402361, -436.49629160971404, -310.3077801035135, 436.4962916097139, 310.30778010351344, 459.29483381804835, 292.86835054023703, 436.49629160971404, 310.3077801035135, -436.49629160971404, -310.30778010351344, -436.49629160971404, -310.3077801035135, -459.29483381804846, -292.8683505402361, 436.49629160971404, 310.30778010351344, 436.49629160971404, 310.3077801035135, 459.29483381804846, 292.86835054023703]",31,False,400.0
line_75612086_3102554_3102723,3102723.1,3102554.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.03390000152587891,1p_code1,line_75612086_3102554_3102723,400.0,0,0,1,1.247,1.247,0.01805,100.0,[1.247],,0,3,0.2494,0.2494,0.155081,[0.24939999999999998],"[22.329653078129006, -5.299340224259818, -22.329653078129006, 5.299340224260456, -22.329653078129006, 5.299340224260456, 22.329653078129006, -5.299340224259818]",32,False,400.0
line_75614259_3103411_3103386,3103386.3,3103411.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.04886634847764293,1p_code3,line_75614259_3103411_3103386,400.0,1,33,3,1e-05,0.7839,0.01805,100.0,"[0.5226033333333333, -0.2612966666666667, -0.2612966666666667, -0.2612966666666667, 0.5226033333333333, -0.2612966666666667, -0.2612966666666667, -0.2612966666666667, 0.5226033333333333]",,9,3,1e-05,0.0915,0.155081,"[0.06100333333333333, -0.030496666666666665, -0.030496666666666665, -0.030496666666666665, 0.06100333333333333, -0.030496666666666665, -0.030496666666666665, -0.030496666666666665, 0.06100333333333333]","[1098.5352056660213, 718.4276868794105, 1035.3469862449285, 727.2783904033752, 1035.3469862449283, 727.278390403375, -1098.5352056660213, -718.4276868794102, -1035.3469862449285, -727.2783904033752, -1035.3469862449283, -727.278390403375, 1035.3469862449285, 727.2783904033752, 1098.5352056660217, 718.4276868794109, 1035.3469862449285, 727.2783904033753, -1035.3469862449285, -727.2783904033752, -1098.5352056660217, -718.4276868794105, -1035.3469862449285, -727.2783904033753, 1035.3469862449283, 727.278390403375, 1035.3469862449285, 727.2783904033753, 1098.5352056660215, 718.4276868794108, -1035.3469862449283, -727.278390403375, -1035.3469862449285, -727.2783904033753, -1098.5352056660215, -718.4276868794104, -1098.5352056660213, -718.4276868794102, -1035.3469862449285, -727.2783904033752, -1035.3469862449283, -727.278390403375, 1098.5352056660213, 718.4276868794105, 1035.3469862449285, 727.2783904033752, 1035.3469862449283, 727.278390403375, -1035.3469862449285, -727.2783904033752, -1098.5352056660217, -718.4276868794105, -1035.3469862449285, -727.2783904033753, 1035.3469862449285, 727.2783904033752, 1098.5352056660217, 718.4276868794109, 1035.3469862449285, 727.2783904033753, -1035.3469862449283, -727.278390403375, -1035.3469862449285, -727.2783904033753, -1098.5352056660215, -718.4276868794104, 1035.3469862449283, 727.278390403375, 1035.3469862449285, 727.2783904033753, 1098.5352056660215, 718.4276868794108]",33,False,400.0
line_75614260_3103412_3103386,3103386.3,3103412.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.04886634847764293,1p_code3,line_75614260_3103412_3103386,400.0,1,34,3,1e-05,0.7839,0.01805,100.0,"[0.5226033333333333, -0.2612966666666667, -0.2612966666666667, -0.2612966666666667, 0.5226033333333333, -0.2612966666666667, -0.2612966666666667, -0.2612966666666667, 0.5226033333333333]",,9,3,1e-05,0.0915,0.155081,"[0.06100333333333333, -0.030496666666666665, -0.030496666666666665, -0.030496666666666665, 0.06100333333333333, -0.030496666666666665, -0.030496666666666665, -0.030496666666666665, 0.06100333333333333]","[1098.5352056660213, 718.4276868794105, 1035.3469862449285, 727.2783904033752, 1035.3469862449283, 727.278390403375, -1098.5352056660213, -718.4276868794102, -1035.3469862449285, -727.2783904033752, -1035.3469862449283, -727.278390403375, 1035.3469862449285, 727.2783904033752, 1098.5352056660217, 718.4276868794109, 1035.3469862449285, 727.2783904033753, -1035.3469862449285, -727.2783904033752, -1098.5352056660217, -718.4276868794105, -1035.3469862449285, -727.2783904033753, 1035.3469862449283, 727.278390403375, 1035.3469862449285, 727.2783904033753, 1098.5352056660215, 718.4276868794108, -1035.3469862449283, -727.278390403375, -1035.3469862449285, -727.2783904033753, -1098.5352056660215, -718.4276868794104, -1098.5352056660213, -718.4276868794102, -1035.3469862449285, -727.2783904033752, -1035.3469862449283, -727.278390403375, 1098.5352056660213, 718.4276868794105, 1035.3469862449285, 727.2783904033752, 1035.3469862449283, 727.278390403375, -1035.3469862449285, -727.2783904033752, -1098.5352056660217, -718.4276868794105, -1035.3469862449285, -727.2783904033753, 1035.3469862449285, 727.2783904033752, 1098.5352056660217, 718.4276868794109, 1035.3469862449285, 727.2783904033753, -1035.3469862449283, -727.278390403375, -1035.3469862449285, -727.2783904033753, -1098.5352056660215, -718.4276868794104, 1035.3469862449283, 727.278390403375, 1035.3469862449285, 727.2783904033753, 1098.5352056660215, 718.4276868794108]",34,False,400.0
line_75614261_3103413_3103386,3103386.1,3103413.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.0337768972609573,1p_code3,line_75614261_3103413_3103386,400.0,1,35,3,1e-05,0.7839,0.01805,100.0,"[0.5226033333333333, -0.2612966666666667, -0.2612966666666667, -0.2612966666666667, 0.5226033333333333, -0.2612966666666667, -0.2612966666666667, -0.2612966666666667, 0.5226033333333333]",,9,3,1e-05,0.0915,0.155081,"[0.06100333333333333, -0.030496666666666665, -0.030496666666666665, -0.030496666666666665, 0.06100333333333333, -0.030496666666666665, -0.030496666666666665, -0.030496666666666665, 0.06100333333333333]","[1098.5352056660213, 718.4276868794105, 1035.3469862449285, 727.2783904033752, 1035.3469862449283, 727.278390403375, -1098.5352056660213, -718.4276868794102, -1035.3469862449285, -727.2783904033752, -1035.3469862449283, -727.278390403375, 1035.3469862449285, 727.2783904033752, 1098.5352056660217, 718.4276868794109, 1035.3469862449285, 727.2783904033753, -1035.3469862449285, -727.2783904033752, -1098.5352056660217, -718.4276868794105, -1035.3469862449285, -727.2783904033753, 1035.3469862449283, 727.278390403375, 1035.3469862449285, 727.2783904033753, 1098.5352056660215, 718.4276868794108, -1035.3469862449283, -727.278390403375, -1035.3469862449285, -727.2783904033753, -1098.5352056660215, -718.4276868794104, -1098.5352056660213, -718.4276868794102, -1035.3469862449285, -727.2783904033752, -1035.3469862449283, -727.278390403375, 1098.5352056660213, 718.4276868794105, 1035.3469862449285, 727.2783904033752, 1035.3469862449283, 727.278390403375, -1035.3469862449285, -727.2783904033752, -1098.5352056660217, -718.4276868794105, -1035.3469862449285, -727.2783904033753, 1035.3469862449285, 727.2783904033752, 1098.5352056660217, 718.4276868794109, 1035.3469862449285, 727.2783904033753, -1035.3469862449283, -727.278390403375, -1035.3469862449285, -727.2783904033753, -1098.5352056660215, -718.4276868794104, 1035.3469862449283, 727.278390403375, 1035.3469862449285, 727.2783904033753, 1098.5352056660215, 718.4276868794108]",35,False,400.0
line_75614262_3103414_3103386,3103386.1,3103414.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.0337768972609573,1p_code3,line_75614262_3103414_3103386,400.0,1,36,3,1e-05,0.7839,0.01805,100.0,"[0.5226033333333333, -0.2612966666666667, -0.2612966666666667, -0.2612966666666667, 0.5226033333333333, -0.2612966666666667, -0.2612966666666667, -0.2612966666666667, 0.5226033333333333]",,9,3,1e-05,0.0915,0.155081,"[0.06100333333333333, -0.030496666666666665, -0.030496666666666665, -0.030496666666666665, 0.06100333333333333, -0.030496666666666665, -0.030496666666666665, -0.030496666666666665, 0.06100333333333333]","[1098.5352056660213, 718.4276868794105, 1035.3469862449285, 727.2783904033752, 1035.3469862449283, 727.278390403375, -1098.5352056660213, -718.4276868794102, -1035.3469862449285, -727.2783904033752, -1035.3469862449283, -727.278390403375, 1035.3469862449285, 727.2783904033752, 1098.5352056660217, 718.4276868794109, 1035.3469862449285, 727.2783904033753, -1035.3469862449285, -727.2783904033752, -1098.5352056660217, -718.4276868794105, -1035.3469862449285, -727.2783904033753, 1035.3469862449283, 727.278390403375, 1035.3469862449285, 727.2783904033753, 1098.5352056660215, 718.4276868794108, -1035.3469862449283, -727.278390403375, -1035.3469862449285, -727.2783904033753, -1098.5352056660215, -718.4276868794104, -1098.5352056660213, -718.4276868794102, -1035.3469862449285, -727.2783904033752, -1035.3469862449283, -727.278390403375, 1098.5352056660213, 718.4276868794105, 1035.3469862449285, 727.2783904033752, 1035.3469862449283, 727.278390403375, -1035.3469862449285, -727.2783904033752, -1098.5352056660217, -718.4276868794105, -1035.3469862449285, -727.2783904033753, 1035.3469862449285, 727.2783904033752, 1098.5352056660217, 718.4276868794109, 1035.3469862449285, 727.2783904033753, -1035.3469862449283, -727.278390403375, -1035.3469862449285, -727.2783904033753, -1098.5352056660215, -718.4276868794104, 1035.3469862449283, 727.278390403375, 1035.3469862449285, 727.2783904033753, 1098.5352056660215, 718.4276868794108]",36,False,400.0
line_75614263_3103415_3103386,3103386.2,3103415.2,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.023126347107716508,1p_code3,line_75614263_3103415_3103386,400.0,1,37,3,1e-05,0.7839,0.01805,100.0,"[0.5226033333333333, -0.2612966666666667, -0.2612966666666667, -0.2612966666666667, 0.5226033333333333, -0.2612966666666667, -0.2612966666666667, -0.2612966666666667, 0.5226033333333333]",,9,3,1e-05,0.0915,0.155081,"[0.06100333333333333, -0.030496666666666665, -0.030496666666666665, -0.030496666666666665, 0.06100333333333333, -0.030496666666666665, -0.030496666666666665, -0.030496666666666665, 0.06100333333333333]","[1098.5352056660213, 718.4276868794105, 1035.3469862449285, 727.2783904033752, 1035.3469862449283, 727.278390403375, -1098.5352056660213, -718.4276868794102, -1035.3469862449285, -727.2783904033752, -1035.3469862449283, -727.278390403375, 1035.3469862449285, 727.2783904033752, 1098.5352056660217, 718.4276868794109, 1035.3469862449285, 727.2783904033753, -1035.3469862449285, -727.2783904033752, -1098.5352056660217, -718.4276868794105, -1035.3469862449285, -727.2783904033753, 1035.3469862449283, 727.278390403375, 1035.3469862449285, 727.2783904033753, 1098.5352056660215, 718.4276868794108, -1035.3469862449283, -727.278390403375, -1035.3469862449285, -727.2783904033753, -1098.5352056660215, -718.4276868794104, -1098.5352056660213, -718.4276868794102, -1035.3469862449285, -727.2783904033752, -1035.3469862449283, -727.278390403375, 1098.5352056660213, 718.4276868794105, 1035.3469862449285, 727.2783904033752, 1035.3469862449283, 727.278390403375, -1035.3469862449285, -727.2783904033752, -1098.5352056660217, -718.4276868794105, -1035.3469862449285, -727.2783904033753, 1035.3469862449285, 727.2783904033752, 1098.5352056660217, 718.4276868794109, 1035.3469862449285, 727.2783904033753, -1035.3469862449283, -727.278390403375, -1035.3469862449285, -727.2783904033753, -1098.5352056660215, -718.4276868794104, 1035.3469862449283, 727.278390403375, 1035.3469862449285, 727.2783904033753, 1098.5352056660215, 718.4276868794108]",37,False,400.0
line_75614264_3103416_3103386,3103386.3,3103416.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.023126347107716508,1p_code3,line_75614264_3103416_3103386,400.0,1,38,3,1e-05,0.7839,0.01805,100.0,"[0.5226033333333333, -0.2612966666666667, -0.2612966666666667, -0.2612966666666667, 0.5226033333333333, -0.2612966666666667, -0.2612966666666667, -0.2612966666666667, 0.5226033333333333]",,9,3,1e-05,0.0915,0.155081,"[0.06100333333333333, -0.030496666666666665, -0.030496666666666665, -0.030496666666666665, 0.06100333333333333, -0.030496666666666665, -0.030496666666666665, -0.030496666666666665, 0.06100333333333333]","[1098.5352056660213, 718.4276868794105, 1035.3469862449285, 727.2783904033752, 1035.3469862449283, 727.278390403375, -1098.5352056660213, -718.4276868794102, -1035.3469862449285, -727.2783904033752, -1035.3469862449283, -727.278390403375, 1035.3469862449285, 727.2783904033752, 1098.5352056660217, 718.4276868794109, 1035.3469862449285, 727.2783904033753, -1035.3469862449285, -727.2783904033752, -1098.5352056660217, -718.4276868794105, -1035.3469862449285, -727.2783904033753, 1035.3469862449283, 727.278390403375, 1035.3469862449285, 727.2783904033753, 1098.5352056660215, 718.4276868794108, -1035.3469862449283, -727.278390403375, -1035.3469862449285, -727.2783904033753, -1098.5352056660215, -718.4276868794104, -1098.5352056660213, -718.4276868794102, -1035.3469862449285, -727.2783904033752, -1035.3469862449283, -727.278390403375, 1098.5352056660213, 718.4276868794105, 1035.3469862449285, 727.2783904033752, 1035.3469862449283, 727.278390403375, -1035.3469862449285, -727.2783904033752, -1098.5352056660217, -718.4276868794105, -1035.3469862449285, -727.2783904033753, 1035.3469862449285, 727.2783904033752, 1098.5352056660217, 718.4276868794109, 1035.3469862449285, 727.2783904033753, -1035.3469862449283, -727.278390403375, -1035.3469862449285, -727.2783904033753, -1098.5352056660215, -718.4276868794104, 1035.3469862449283, 727.278390403375, 1035.3469862449285, 727.2783904033753, 1098.5352056660215, 718.4276868794108]",38,False,400.0
line_75614265_3103417_3103386,3103386.1,3103417.1,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.027000090489512858,1p_code3,line_75614265_3103417_3103386,400.0,1,39,3,1e-05,0.7839,0.01805,100.0,"[0.5226033333333333, -0.2612966666666667, -0.2612966666666667, -0.2612966666666667, 0.5226033333333333, -0.2612966666666667, -0.2612966666666667, -0.2612966666666667, 0.5226033333333333]",,9,3,1e-05,0.0915,0.155081,"[0.06100333333333333, -0.030496666666666665, -0.030496666666666665, -0.030496666666666665, 0.06100333333333333, -0.030496666666666665, -0.030496666666666665, -0.030496666666666665, 0.06100333333333333]","[1098.5352056660213, 718.4276868794105, 1035.3469862449285, 727.2783904033752, 1035.3469862449283, 727.278390403375, -1098.5352056660213, -718.4276868794102, -1035.3469862449285, -727.2783904033752, -1035.3469862449283, -727.278390403375, 1035.3469862449285, 727.2783904033752, 1098.5352056660217, 718.4276868794109, 1035.3469862449285, 727.2783904033753, -1035.3469862449285, -727.2783904033752, -1098.5352056660217, -718.4276868794105, -1035.3469862449285, -727.2783904033753, 1035.3469862449283, 727.278390403375, 1035.3469862449285, 727.2783904033753, 1098.5352056660215, 718.4276868794108, -1035.3469862449283, -727.278390403375, -1035.3469862449285, -727.2783904033753, -1098.5352056660215, -718.4276868794104, -1098.5352056660213, -718.4276868794102, -1035.3469862449285, -727.2783904033752, -1035.3469862449283, -727.278390403375, 1098.5352056660213, 718.4276868794105, 1035.3469862449285, 727.2783904033752, 1035.3469862449283, 727.278390403375, -1035.3469862449285, -727.2783904033752, -1098.5352056660217, -718.4276868794105, -1035.3469862449285, -727.2783904033753, 1035.3469862449285, 727.2783904033752, 1098.5352056660217, 718.4276868794109, 1035.3469862449285, 727.2783904033753, -1035.3469862449283, -727.278390403375, -1035.3469862449285, -727.2783904033753, -1098.5352056660215, -718.4276868794104, 1035.3469862449283, 727.278390403375, 1035.3469862449285, 727.2783904033753, 1098.5352056660215, 718.4276868794108]",39,False,400.0
line_75614266_3103418_3103145,3103145.2,3103418.2,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.011068750798614139,1p_code3,line_75614266_3103418_3103145,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[112.62997085396712, -15.348733648780094, -112.62997085396712, 15.348733648780302, -112.62997085396712, 15.348733648780302, 112.62997085396712, -15.348733648780094]",40,False,400.0
line_75614274_3103426_3102983,3102983.3,3103426.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.0021439538386784796,1p_code3,line_75614274_3103426_3102983,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[581.4831725137226, -79.24205492100178, -581.4831725137226, 79.24205492100182, -581.4831725137226, 79.24205492100182, 581.4831725137226, -79.24205492100178]",41,False,400.0
line_75614275_3103427_3102698,3102698.3,3103427.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.02310776985299023,1p_code3,line_75614275_3103427_3102698,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[53.95038499037206, -7.352129128577855, -53.95038499037206, 7.35212912857829, -53.95038499037206, 7.35212912857829, 53.95038499037206, -7.352129128577855]",42,False,400.0
line_75614303_3103455_3103037,3103037.3,3103455.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.023505456132243113,1p_code3,line_75614303_3103455_3103037,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[53.037604240644306, -7.227739248148327, -53.037604240644306, 7.227739248148771, -53.037604240644306, 7.227739248148771, 53.037604240644306, -7.227739248148327]",43,False,400.0
line_75614323_3103475_3102983,3102983.3,3103475.3,0.00010000000000000002,0.00010000000000000002,[0.0001],600.0,,0.0021439538386784796,1p_code3,line_75614323_3103475_3102983,400.0,0,0,1,0.7839,0.7839,0.01805,100.0,[0.7839],,0,3,0.0915,0.0915,0.155081,[0.09149999999999998],"[581.4831725137226, -79.24205492100178, -581.4831725137226, 79.24205492100182, -581.4831725137226, 79.24205492100182, 581.4831725137226, -79.24205492100178]",44,False,400.0
